asin,price_mean,price_max,price_min,bsr_mean,bsr_max,bsr_min,score_mean,score_max,score_min,url,upload_date
B086B6M6H1,13.99,13.99,13.99,1411321.8333333335,1523963,1288509,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086B6M6H1.jpg,2020-03-24
B08622MX18,18.99,18.99,18.99,1412303.125,1538463,1264952,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08622MX18.jpg,2020-03-17
B0862QBYZD,16.99,16.99,16.99,1413607.0000000002,1573538,1241152,4.285714285714286,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862QBYZD.jpg,2020-03-18
B0868DDPVC,13.49,13.49,13.49,1415101.5555555555,1595565,1226573,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868DDPVC.jpg,2020-03-22
B085XCWPBW,16.95,16.95,16.95,1416605.7142857143,1464225,1365242,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XCWPBW.jpg,2020-03-14
B086D814L6,18.49,18.49,18.49,1419053.4444444445,1601869,1232213,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086D814L6.jpg,2020-03-25
B0868LS8ZM,15.49,15.49,15.49,1425886.5,1440811,1403609,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868LS8ZM.jpg,2020-03-23
B085XHY7TH,17.99,17.99,17.99,1427136.0,1539369,1312006,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XHY7TH.jpg,2020-03-14
B085XYJL7G,19.99,19.99,19.99,1428656.1666666665,1540890,1313429,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XYJL7G.jpg,2020-03-15
B0868D8KZJ,19.99,19.99,19.99,1430057.25,1546547,1283942,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868D8KZJ.jpg,2020-03-22
B0865KSBJJ,19.99,19.99,19.99,1433061.375,1609797,1232416,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865KSBJJ.jpg,2020-03-20
B085XVNPPX,18.49,18.49,18.49,1437399.875,1605102,1239557,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XVNPPX.jpg,2020-03-15
B0863XMGMQ,17.99,17.99,17.99,1438752.5000000002,1506971,1347902,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0863XMGMQ.jpg,2020-03-19
B0862RSNZF,14.9,14.9,14.9,1438921.125,1619542,1241197,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862RSNZF.jpg,2020-03-18
B0863RN4FW,13.3,13.3,13.3,1439010.5,1507983,1348359,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0863RN4FW.jpg,2020-03-18
B0867X92P1,14.99,14.99,14.99,1439522.25,1506284,1347516,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867X92P1.jpg,2020-03-21
B086CG8S3D,14.99,14.99,14.99,1442687.625,1614800,1244211,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CG8S3D.jpg,2020-03-25
B0866TJYQ9,16.99,16.99,16.99,1443518.625,1614640,1244054,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866TJYQ9.jpg,2020-03-20
B085V5CD98,14.95,14.95,14.95,1445227.4,1537738,1357439,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V5CD98.jpg,2020-03-12
B085ZCPNCT,16.99,16.99,16.99,1446275.375,1622122,1248142,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085ZCPNCT.jpg,2020-03-16
B0864FC21B,18.49,18.49,18.49,1449177.0,1625049,1250901,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864FC21B.jpg,2020-03-19
B086BYPPJT,18.49,18.49,18.49,1450382.7777777775,1573227,1313235,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BYPPJT.jpg,2020-03-25
B085SP2P8B,13.99,13.99,13.99,1452682.6666666667,1554363,1378067,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SP2P8B.jpg,2020-03-11
B085Y9T13L,16.9,16.9,16.9,1453582.6666666665,1530082,1369224,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y9T13L.jpg,2020-03-16
B085Z4W1VV,15.99,15.99,15.99,1454270.1666666665,1464513,1438219,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Z4W1VV.jpg,2020-03-16
B0866PBHTC,13.99,13.99,13.99,1465264.5,1585821,1318271,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866PBHTC.jpg,2020-03-20
B085XXFBFW,17.99,17.99,17.99,1465433.5,1645025,1268865,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XXFBFW.jpg,2020-03-15
B085VRRGVB,14.97,14.97,14.97,1465796.6666666667,1475180,1451445,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085VRRGVB.jpg,2020-03-12
B086B6L3ZH,18.49,18.49,18.49,1465973.5,1584901,1341499,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086B6L3ZH.jpg,2020-03-24
B0863TZTD5,13.3,13.3,13.3,1467913.4999999998,1529920,1382944,4.375,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0863TZTD5.jpg,2020-03-19
B086543853,17.99,17.99,17.99,1472812.0,1480477,1460474,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086543853.jpg,2020-03-19
B0866PJ7HF,18.89,18.89,18.89,1475064.375,1588088,1331785,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866PJ7HF.jpg,2020-03-20
B0865RZX82,19.99,19.99,19.99,1478980.625,1649520,1280427,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865RZX82.jpg,2020-03-20
B085Z5WJTC,18.49,18.49,18.49,1480425.125,1542864,1396361,4.375,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Z5WJTC.jpg,2020-03-16
B0866CHSDQ,15.95,15.95,15.95,1480767.875,1659120,1282083,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866CHSDQ.jpg,2020-03-20
B0867ZJ4BN,16.95,16.95,16.95,1481163.0,1541736,1400272,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867ZJ4BN.jpg,2020-03-21
B0866N41V5,16.99,16.99,16.99,1484686.7499999998,1661806,1284474,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866N41V5.jpg,2020-03-20
B085ZJLH47,16.99,16.99,16.99,1484956.625,1655098,1285579,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085ZJLH47.jpg,2020-03-16
B0867WTKT2,16.99,16.99,16.99,1485586.75,1657268,1283104,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867WTKT2.jpg,2020-03-21
B0867XF3JF,16.99,16.99,16.99,1485824.625,1657267,1283103,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867XF3JF.jpg,2020-03-21
B085ZKX2HJ,18.49,18.49,18.49,1489620.5,1547096,1411738,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085ZKX2HJ.jpg,2020-03-16
B0864KY1N3,17.7,19.95,16.95,1489680.875,1660703,1290764,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864KY1N3.jpg,2020-03-19
B0869M9NRT,14.99,14.99,14.99,1490320.25,1669477,1287066,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869M9NRT.jpg,2020-03-24
B085XHMG9Z,14.95,14.95,14.95,1492800.6666666665,1601113,1377486,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XHMG9Z.jpg,2020-03-14
B085ZXQ86M,16.99,16.99,16.99,1493848.8749999998,1676450,1293140,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085ZXQ86M.jpg,2020-03-16
B085Y2G34B,17.99,17.99,17.99,1494548.5,1671475,1297582,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2G34B.jpg,2020-03-15
B0862GDF8Y,13.99,13.99,13.99,1495292.125,1665348,1294987,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862GDF8Y.jpg,2020-03-18
B0861PRY8J,16.99,16.99,16.99,1495615.125,1672010,1293721,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861PRY8J.jpg,2020-03-17
B085XKMSGR,16.99,16.99,16.99,1497239.625,1668611,1302339,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XKMSGR.jpg,2020-03-15
B085T3D6PV,15.95,15.95,15.95,1498490.5,1605248,1381250,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085T3D6PV.jpg,2020-03-11
B08617JJMC,14.95,14.95,14.95,1499772.5,1608688,1359987,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08617JJMC.jpg,2020-03-17
B086CJF2GD,13.99,13.99,13.99,1501901.5000000002,1686943,1298288,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CJF2GD.jpg,2020-03-25
B085ZJLVM2,16.99,16.99,16.99,1504403.875,1675489,1304185,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085ZJLVM2.jpg,2020-03-16
B0867YBP3Z,18.49,18.49,18.49,1512756.625,1564997,1438040,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867YBP3Z.jpg,2020-03-21
B085XFXX4M,14.99,14.99,14.99,1512970.0,1672541,1340475,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XFXX4M.jpg,2020-03-14
B0865JQLGT,18.49,18.49,18.49,1518876.875,1568633,1448330,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865JQLGT.jpg,2020-03-19
B085Z4NZXL,17.95,17.95,17.95,1520314.0,1638772,1401764,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Z4NZXL.jpg,2020-03-16
B085WHT7NV,15.95,15.95,15.95,1521370.25,1607792,1432606,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WHT7NV.jpg,2020-03-13
B086BSRTL6,18.95,18.95,18.95,1525374.3333333333,1710020,1332107,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BSRTL6.jpg,2020-03-24
B0866QQWBT,19.99,19.99,19.99,1527870.0,1636362,1391025,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866QQWBT.jpg,2020-03-20
B085ZCPJQG,17.99,17.99,17.99,1529035.888888889,1726190,1344811,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085ZCPJQG.jpg,2020-03-16
B0866N7F2L,17.99,17.99,17.99,1529982.75,1702764,1329524,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866N7F2L.jpg,2020-03-20
B086CGZ34V,16.99,16.99,16.99,1534263.125,1648643,1394626,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CGZ34V.jpg,2020-03-25
B0861GNZ6Y,18.95,18.95,18.95,1538838.2,1633069,1444027,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861GNZ6Y.jpg,2020-03-17
B0867W91XR,18.99,18.99,18.99,1541605.125,1714945,1336757,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867W91XR.jpg,2020-03-21
B0867W1W6M,18.99,18.99,18.99,1542037.375,1722363,1336758,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867W1W6M.jpg,2020-03-21
B0862R8MQH,18.49,18.49,18.49,1543232.857142857,1739630,1353402,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862R8MQH.jpg,2020-03-18
B0863KJW8G,14.95,14.95,14.95,1543933.0,1716145,1342330,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0863KJW8G.jpg,2020-03-18
B0863TMSGP,14.95,14.95,14.95,1544175.125,1723555,1342328,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0863TMSGP.jpg,2020-03-18
B0867Z76TN,17.99,17.99,17.99,1544803.875,1724029,1338359,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867Z76TN.jpg,2020-03-21
B0863KKC5P,14.95,14.95,14.95,1544996.125,1728361,1342329,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0863KKC5P.jpg,2020-03-18
B0865PKP6S,14.99,14.99,14.99,1551483.375,1655773,1417368,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865PKP6S.jpg,2020-03-19
B085XK7DN5,16.99,16.99,16.99,1552225.7499999998,1724220,1354574,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XK7DN5.jpg,2020-03-14
B0869FVHBZ,20.0,20.0,20.0,1552793.6666666667,1623755,1470490,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869FVHBZ.jpg,2020-03-23
B08621FT4N,13.3,13.3,13.3,1552860.5714285714,1669217,1426753,0.5714285714285714,4.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08621FT4N.jpg,2020-03-17
B086BX1GBC,14.99,14.99,14.99,1556356.125,1765991,1374748,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BX1GBC.jpg,2020-03-24
B0864DPY6G,13.3,13.3,13.3,1563484.0,1634343,1486681,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864DPY6G.jpg,2020-03-19
B0869B61WF,14.99,14.99,14.99,1567360.222222222,1683297,1439265,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869B61WF.jpg,2020-03-23
B086BVGPVK,18.99,18.99,18.99,1569903.1666666667,1641450,1488994,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BVGPVK.jpg,2020-03-24
B0869DKMWP,13.3,13.3,13.3,1570983.6666666667,1754534,1375435,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869DKMWP.jpg,2020-03-23
B0867WKCFS,18.99,18.99,18.99,1572449.0,1598147,1540773,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867WKCFS.jpg,2020-03-21
B0866MHM2D,18.49,18.49,18.49,1576873.6249999998,1680727,1445150,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866MHM2D.jpg,2020-03-20
B08634WKLP,19.99,19.99,19.99,1580048.875,1604270,1553556,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08634WKLP.jpg,2020-03-18
B085XK573L,17.99,17.99,17.99,1584020.625,2536494,37688,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XK573L.jpg,2020-03-14
B0869DNW1S,17.95,17.95,17.95,1584082.0,1767760,1388478,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869DNW1S.jpg,2020-03-23
B0866TP195,18.49,18.49,18.49,1584114.25,1756612,1377381,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866TP195.jpg,2020-03-20
B086B1F1Y9,17.95,17.95,17.95,1584119.0,1690946,1451443,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086B1F1Y9.jpg,2020-03-24
B0868HY7J4,18.99,18.99,18.99,1584942.1666666667,1608254,1553315,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868HY7J4.jpg,2020-03-22
B085Y24J5G,13.3,13.3,13.3,1586549.0,1689925,1456352,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y24J5G.jpg,2020-03-15
B0863S89MJ,14.95,14.95,14.95,1587353.2500000002,1766316,1384179,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0863S89MJ.jpg,2020-03-18
B0863B2DV1,14.95,14.95,14.95,1587430.125,1687070,1457907,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0863B2DV1.jpg,2020-03-18
B0869GR48J,19.99,19.99,19.99,1587936.0,1587936,1587936,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869GR48J.jpg,2020-03-23
B0863TXGHN,14.95,14.95,14.95,1588549.5,1766315,1384178,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0863TXGHN.jpg,2020-03-18
B08685DGK1,18.98,18.98,18.98,1590199.125,1762363,1383146,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08685DGK1.jpg,2020-03-22
B0863CPTKG,14.4975,15.99,14.0,1590344.375,1772804,1385680,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0863CPTKG.jpg,2020-03-18
B0862WZZRW,18.99,18.99,18.99,1594906.875,1765350,1390601,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862WZZRW.jpg,2020-03-18
B0869G4K9V,13.99,13.99,13.99,1596721.6666666667,1788356,1401453,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869G4K9V.jpg,2020-03-23
B0868KF8DN,14.49,14.49,14.49,1597562.0,1618923,1567573,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868KF8DN.jpg,2020-03-22
B0863KKBTD,14.95,14.95,14.95,1600692.2857142857,1714841,1486903,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0863KKBTD.jpg,2020-03-18
B085YPVKZZ,16.49,16.49,16.49,1603371.625,1780969,1398686,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YPVKZZ.jpg,2020-03-16
B085XG75WH,13.99,13.99,13.99,1612419.6666666665,1720626,1492750,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XG75WH.jpg,2020-03-14
B086BFHHHN,17.45,17.45,17.45,1617632.111111111,1719478,1497281,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BFHHHN.jpg,2020-03-24
B086BNZL42,30.0,30.0,30.0,1621826.125,1796738,1448401,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BNZL42.jpg,2020-03-24
B0867Z68B8,13.99,13.99,13.99,1622194.7499999998,1650118,1578583,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867Z68B8.jpg,2020-03-21
B0868L2RCD,16.95,16.95,16.95,1623859.6666666667,1684520,1547858,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868L2RCD.jpg,2020-03-22
B0869FG4DH,18.49,18.49,18.49,1626302.3333333333,1816663,1428873,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869FG4DH.jpg,2020-03-23
B085V47VLX,14.95,14.95,14.95,1627759.2,1639011,1612077,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V47VLX.jpg,2020-03-12
B0865RZYP5,19.99,19.99,19.99,1628611.0,1806946,1423973,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865RZYP5.jpg,2020-03-20
B086D4YTXJ,14.9,14.9,14.9,1629748.0,1815094,1434851,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086D4YTXJ.jpg,2020-03-25
B0861ZPQS8,21.99,21.99,21.99,1630009.6666666665,1742612,1507594,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861ZPQS8.jpg,2020-03-17
B0866P2WKN,18.99,18.99,18.99,1630933.5,1657057,1589700,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866P2WKN.jpg,2020-03-20
B086BLRZ58,16.616666666666667,19.95,14.95,1631858.0,1647345,1608563,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BLRZ58.jpg,2020-03-24
B0866TKKHB,17.99,17.99,17.99,1632605.2499999998,1812287,1424582,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866TKKHB.jpg,2020-03-20
B085XKNL37,13.39,13.39,13.39,1634309.8333333333,1694847,1563160,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XKNL37.jpg,2020-03-14
B0866MYX47,15.775714285714285,16.49,15.49,1635447.0,2333867,121086,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866MYX47.jpg,2020-03-20
B0869FKMHH,14.95,14.95,14.95,1637082.4444444445,1738880,1519226,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869FKMHH.jpg,2020-03-23
B0866DX34N,15.99,15.99,15.99,1637803.6666666667,1696419,1568227,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866DX34N.jpg,2020-03-20
B0866RV6ST,18.99,18.99,18.99,1638526.0,1702218,1567362,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866RV6ST.jpg,2020-03-20
B085XGHXNZ,13.99,13.99,13.99,1638915.875,1810183,1439081,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XGHXNZ.jpg,2020-03-14
B085XGNSJF,16.95,16.95,16.95,1639849.5,1810425,1439311,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XGNSJF.jpg,2020-03-14
B085YNF6R8,14.95,14.95,14.95,1639991.111111111,1829509,1453329,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YNF6R8.jpg,2020-03-16
B0869FH9HY,14.790000000000001,14.99,13.99,1641097.2,1655763,1622565,5.0,5.0,5.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869FH9HY.jpg,2020-03-23
